date,location,location_name,value
2020-02-28,29,Missouri,0
2020-02-28,30,Montana,0
2020-02-28,31,Nebraska,0
2020-02-28,32,Nevada,0
2020-02-28,33,New Hampshire,0
2020-02-28,34,New Jersey,0
2020-02-28,35,New Mexico,0
2020-02-28,36,New York,0
2020-02-28,37,North Carolina,0
2020-02-28,38,North Dakota,0
2020-02-28,39,Ohio,0
2020-02-28,40,Oklahoma,0
2020-02-28,41,Oregon,0
2020-02-28,42,Pennsylvania,0
2020-02-28,44,Rhode Island,0
2020-02-28,45,South Carolina,0
2020-02-28,46,South Dakota,0
2020-02-28,47,Tennessee,0
2020-02-28,48,Texas,0
2020-02-28,49,Utah,0
2020-02-28,50,Vermont,0
2020-02-28,51,Virginia,0
2020-02-28,53,Washington,0
2020-02-28,54,West Virginia,0
2020-02-28,55,Wisconsin,0
2020-02-28,56,Wyoming,0
2020-02-28,60,American Samoa,0
2020-02-28,66,Guam,0
2020-02-28,69,Northern Mariana Islands,0
2020-02-28,72,Puerto Rico,0
2020-02-28,78,Virgin Islands,0
2020-02-28,,Diamond Princess,0
2020-02-28,,Grand Princess,0
2020-02-29,01,Alabama,0
2020-02-29,02,Alaska,0
2020-02-29,04,Arizona,0
2020-02-29,05,Arkansas,0
2020-02-29,06,California,0
2020-02-29,08,Colorado,0
2020-02-29,09,Connecticut,0
2020-02-29,10,Delaware,0
2020-02-29,11,District of Columbia,0
2020-02-29,12,Florida,0
2020-02-29,13,Georgia,0
2020-02-29,15,Hawaii,0
2020-02-29,16,Idaho,0
2020-02-29,17,Illinois,0
2020-02-29,18,Indiana,0
2020-02-29,19,Iowa,0
2020-02-29,20,Kansas,0
2020-02-29,21,Kentucky,0
2020-02-29,22,Louisiana,0
2020-02-29,23,Maine,0
2020-02-29,24,Maryland,0
2020-02-29,25,Massachusetts,0
2020-02-29,26,Michigan,0
2020-02-29,27,Minnesota,0
2020-02-29,28,Mississippi,0
2020-02-29,29,Missouri,0
2020-02-29,30,Montana,0
2020-02-29,31,Nebraska,0
2020-02-29,32,Nevada,0
2020-02-29,33,New Hampshire,0
2020-02-29,34,New Jersey,0
2020-02-29,35,New Mexico,0
2020-02-29,36,New York,0
2020-02-29,37,North Carolina,0
2020-02-29,38,North Dakota,0
2020-02-29,39,Ohio,0
2020-02-29,40,Oklahoma,0
2020-02-29,41,Oregon,0
2020-02-29,42,Pennsylvania,0
2020-02-29,44,Rhode Island,0
2020-02-29,45,South Carolina,0
2020-02-29,46,South Dakota,0
2020-02-29,47,Tennessee,0
2020-02-29,48,Texas,0
2020-02-29,49,Utah,0
2020-02-29,50,Vermont,0
2020-02-29,51,Virginia,0
2020-02-29,53,Washington,1
2020-02-29,54,West Virginia,0
2020-02-29,55,Wisconsin,0
2020-02-29,56,Wyoming,0
2020-02-29,60,American Samoa,0
2020-02-29,66,Guam,0
2020-02-29,69,Northern Mariana Islands,0
2020-02-29,72,Puerto Rico,0
2020-02-29,78,Virgin Islands,0
2020-02-29,,Diamond Princess,0
2020-02-29,,Grand Princess,0
2020-03-01,01,Alabama,0
2020-03-01,02,Alaska,0
2020-03-01,04,Arizona,0
2020-03-01,05,Arkansas,0
2020-03-01,06,California,0
2020-03-01,08,Colorado,0
2020-03-01,09,Connecticut,0
2020-03-01,10,Delaware,0
2020-03-01,11,District of Columbia,0
2020-03-01,12,Florida,0
2020-03-01,13,Georgia,0
2020-03-01,15,Hawaii,0
2020-03-01,16,Idaho,0
2020-03-01,17,Illinois,0
2020-03-01,18,Indiana,0
2020-03-01,19,Iowa,0
2020-03-01,20,Kansas,0
2020-03-01,21,Kentucky,0
2020-03-01,22,Louisiana,0
2020-03-01,23,Maine,0
2020-03-01,24,Maryland,0
2020-03-01,25,Massachusetts,0
2020-03-01,26,Michigan,0
2020-03-01,27,Minnesota,0
2020-03-01,28,Mississippi,0
2020-03-01,29,Missouri,0
2020-03-01,30,Montana,0
2020-03-01,31,Nebraska,0
2020-03-01,32,Nevada,0
2020-03-01,33,New Hampshire,0
2020-03-01,34,New Jersey,0
2020-03-01,35,New Mexico,0
2020-03-01,36,New York,0
2020-03-01,37,North Carolina,0
2020-03-01,38,North Dakota,0
2020-03-01,39,Ohio,0
2020-03-01,40,Oklahoma,0
2020-03-01,41,Oregon,0
2020-03-01,42,Pennsylvania,0
2020-03-01,44,Rhode Island,0
2020-03-01,45,South Carolina,0
2020-03-01,46,South Dakota,0
2020-03-01,47,Tennessee,0
2020-03-01,48,Texas,0
2020-03-01,49,Utah,0
2020-03-01,50,Vermont,0
2020-03-01,51,Virginia,0
2020-03-01,53,Washington,1
2020-03-01,54,West Virginia,0
2020-03-01,55,Wisconsin,0
2020-03-01,56,Wyoming,0
2020-03-01,60,American Samoa,0
2020-03-01,66,Guam,0
2020-03-01,69,Northern Mariana Islands,0
2020-03-01,72,Puerto Rico,0
2020-03-01,78,Virgin Islands,0
2020-03-01,,Diamond Princess,0
2020-03-01,,Grand Princess,0
2020-03-02,01,Alabama,0
2020-03-02,02,Alaska,0
2020-03-02,04,Arizona,0
2020-03-02,05,Arkansas,0
2020-03-02,06,California,0
2020-03-02,08,Colorado,0
2020-03-02,09,Connecticut,0
2020-03-02,10,Delaware,0
2020-03-02,11,District of Columbia,0
2020-03-02,12,Florida,0
2020-03-02,13,Georgia,0
2020-03-02,15,Hawaii,0
2020-03-02,16,Idaho,0
2020-03-02,17,Illinois,0
2020-03-02,18,Indiana,0
2020-03-02,19,Iowa,0
2020-03-02,20,Kansas,0
2020-03-02,21,Kentucky,0
2020-03-02,22,Louisiana,0
2020-03-02,23,Maine,0
2020-03-02,24,Maryland,0
2020-03-02,25,Massachusetts,0
2020-03-02,26,Michigan,0
2020-03-02,27,Minnesota,0
2020-03-02,28,Mississippi,0
2020-03-02,29,Missouri,0
2020-03-02,30,Montana,0
2020-03-02,31,Nebraska,0
2020-03-02,32,Nevada,0
2020-03-02,33,New Hampshire,0
2020-03-02,34,New Jersey,0
2020-03-02,35,New Mexico,0
2020-03-02,36,New York,0
2020-03-02,37,North Carolina,0
2020-03-02,38,North Dakota,0
2020-03-02,39,Ohio,0
2020-03-02,40,Oklahoma,0
2020-03-02,41,Oregon,0
2020-03-02,42,Pennsylvania,0
2020-03-02,44,Rhode Island,0
2020-03-02,45,South Carolina,0
2020-03-02,46,South Dakota,0
2020-03-02,47,Tennessee,0
2020-03-02,48,Texas,0
2020-03-02,49,Utah,0
2020-03-02,50,Vermont,0
2020-03-02,51,Virginia,0
2020-03-02,53,Washington,6
2020-03-02,54,West Virginia,0
2020-03-02,55,Wisconsin,0
2020-03-02,56,Wyoming,0
2020-03-02,60,American Samoa,0
2020-03-02,66,Guam,0
2020-03-02,69,Northern Mariana Islands,0
2020-03-02,72,Puerto Rico,0
2020-03-02,78,Virgin Islands,0
2020-03-02,,Diamond Princess,0
2020-03-02,,Grand Princess,0
2020-03-03,01,Alabama,0
2020-03-03,02,Alaska,0
2020-03-03,04,Arizona,0
2020-03-03,05,Arkansas,0
2020-03-03,06,California,0
2020-03-03,08,Colorado,0
2020-03-03,09,Connecticut,0
2020-03-03,10,Delaware,0
2020-03-03,11,District of Columbia,0
2020-03-03,12,Florida,0
2020-03-03,13,Georgia,0
2020-03-03,15,Hawaii,0
2020-03-03,16,Idaho,0
2020-03-03,17,Illinois,0
2020-03-03,18,Indiana,0
2020-03-03,19,Iowa,0
2020-03-03,20,Kansas,0
2020-03-03,21,Kentucky,0
2020-03-03,22,Louisiana,0
2020-03-03,23,Maine,0
2020-03-03,24,Maryland,0
2020-03-03,25,Massachusetts,0
2020-03-03,26,Michigan,0
2020-03-03,27,Minnesota,0
2020-03-03,28,Mississippi,0
2020-03-03,29,Missouri,0
2020-03-03,30,Montana,0
2020-03-03,31,Nebraska,0
2020-03-03,32,Nevada,0
2020-03-03,33,New Hampshire,0
2020-03-03,34,New Jersey,0
2020-03-03,35,New Mexico,0
2020-03-03,36,New York,0
2020-03-03,37,North Carolina,0
2020-03-03,38,North Dakota,0
2020-03-03,39,Ohio,0
2020-03-03,40,Oklahoma,0
2020-03-03,41,Oregon,0
2020-03-03,42,Pennsylvania,0
2020-03-03,44,Rhode Island,0
2020-03-03,45,South Carolina,0
2020-03-03,46,South Dakota,0
2020-03-03,47,Tennessee,0
2020-03-03,48,Texas,0
2020-03-03,49,Utah,0
2020-03-03,50,Vermont,0
2020-03-03,51,Virginia,0
2020-03-03,53,Washington,7
2020-03-03,54,West Virginia,0
2020-03-03,55,Wisconsin,0
2020-03-03,56,Wyoming,0
2020-03-03,60,American Samoa,0
2020-03-03,66,Guam,0
2020-03-03,69,Northern Mariana Islands,0
2020-03-03,72,Puerto Rico,0
2020-03-03,78,Virgin Islands,0
2020-03-03,,Diamond Princess,0
2020-03-03,,Grand Princess,0
2020-03-04,01,Alabama,0
2020-03-04,02,Alaska,0
2020-03-04,04,Arizona,0
2020-03-04,05,Arkansas,0
2020-03-04,06,California,1
2020-03-04,08,Colorado,0
2020-03-04,09,Connecticut,0
2020-03-04,10,Delaware,0
2020-03-04,11,District of Columbia,0
2020-03-04,12,Florida,0
2020-03-04,13,Georgia,0
2020-03-04,15,Hawaii,0
2020-03-04,16,Idaho,0
2020-03-04,17,Illinois,0
2020-03-04,18,Indiana,0
2020-03-04,19,Iowa,0
2020-03-04,20,Kansas,0
2020-03-04,21,Kentucky,0
2020-03-04,22,Louisiana,0
2020-03-04,23,Maine,0
2020-03-04,24,Maryland,0
2020-03-04,25,Massachusetts,0
2020-03-04,26,Michigan,0
2020-03-04,27,Minnesota,0
2020-03-04,28,Mississippi,0
2020-03-04,29,Missouri,0
2020-03-04,30,Montana,0
2020-03-04,31,Nebraska,0
2020-03-04,32,Nevada,0
2020-03-04,33,New Hampshire,0
2020-03-04,34,New Jersey,0
2020-03-04,35,New Mexico,0
2020-03-04,36,New York,0
2020-03-04,37,North Carolina,0
2020-03-04,38,North Dakota,0
2020-03-04,39,Ohio,0
2020-03-04,40,Oklahoma,0
2020-03-04,41,Oregon,0
2020-03-04,42,Pennsylvania,0
2020-03-04,44,Rhode Island,0
2020-03-04,45,South Carolina,0
2020-03-04,46,South Dakota,0
2020-03-04,47,Tennessee,0
2020-03-04,48,Texas,0
2020-03-04,49,Utah,0
2020-03-04,50,Vermont,0
2020-03-04,51,Virginia,0
2020-03-04,53,Washington,10
2020-03-04,54,West Virginia,0
2020-03-04,55,Wisconsin,0
2020-03-04,56,Wyoming,0
2020-03-04,60,American Samoa,0
2020-03-04,66,Guam,0
2020-03-04,69,Northern Mariana Islands,0
2020-03-04,72,Puerto Rico,0
2020-03-04,78,Virgin Islands,0
2020-03-04,,Diamond Princess,0
2020-03-04,,Grand Princess,0
2020-03-05,01,Alabama,0
2020-03-05,02,Alaska,0
2020-03-05,04,Arizona,0
2020-03-05,05,Arkansas,0
2020-03-05,06,California,1
2020-03-05,08,Colorado,0
2020-03-05,09,Connecticut,0
2020-03-05,10,Delaware,0
2020-03-05,11,District of Columbia,0
2020-03-05,12,Florida,0
2020-03-05,13,Georgia,0
2020-03-05,15,Hawaii,0
2020-03-05,16,Idaho,0
2020-03-05,17,Illinois,0
2020-03-05,18,Indiana,0
2020-03-05,19,Iowa,0
2020-03-05,20,Kansas,0
2020-03-05,21,Kentucky,0
2020-03-05,22,Louisiana,0
2020-03-05,23,Maine,0
2020-03-05,24,Maryland,0
2020-03-05,25,Massachusetts,0
2020-03-05,26,Michigan,0
2020-03-05,27,Minnesota,0
2020-03-05,28,Mississippi,0
2020-03-05,29,Missouri,0
2020-03-05,30,Montana,0
2020-03-05,31,Nebraska,0
2020-03-05,32,Nevada,0
2020-03-05,33,New Hampshire,0
2020-03-05,34,New Jersey,0
2020-03-05,35,New Mexico,0
2020-03-05,36,New York,0
2020-03-05,37,North Carolina,0
2020-03-05,38,North Dakota,0
2020-03-05,39,Ohio,0
2020-03-05,40,Oklahoma,0
2020-03-05,41,Oregon,0
2020-03-05,42,Pennsylvania,0
2020-03-05,44,Rhode Island,0
2020-03-05,45,South Carolina,0
2020-03-05,46,South Dakota,0
2020-03-05,47,Tennessee,0
2020-03-05,48,Texas,0
2020-03-05,49,Utah,0
2020-03-05,50,Vermont,0
2020-03-05,51,Virginia,0
2020-03-05,53,Washington,11
2020-03-05,54,West Virginia,0
2020-03-05,55,Wisconsin,0
2020-03-05,56,Wyoming,0
2020-03-05,60,American Samoa,0
2020-03-05,66,Guam,0
2020-03-05,69,Northern Mariana Islands,0
2020-03-05,72,Puerto Rico,0
2020-03-05,78,Virgin Islands,0
2020-03-05,,Diamond Princess,0
2020-03-05,,Grand Princess,0
2020-03-06,01,Alabama,0
2020-03-06,02,Alaska,0
2020-03-06,04,Arizona,0
2020-03-06,05,Arkansas,0
2020-03-06,06,California,1
2020-03-06,08,Colorado,0
2020-03-06,09,Connecticut,0
2020-03-06,10,Delaware,0
2020-03-06,11,District of Columbia,0
2020-03-06,12,Florida,0
2020-03-06,13,Georgia,0
2020-03-06,15,Hawaii,0
2020-03-06,16,Idaho,0
2020-03-06,17,Illinois,0
2020-03-06,18,Indiana,0
2020-03-06,19,Iowa,0
2020-03-06,20,Kansas,0
2020-03-06,21,Kentucky,0
2020-03-06,22,Louisiana,0
2020-03-06,23,Maine,0
2020-03-06,24,Maryland,0
2020-03-06,25,Massachusetts,0
2020-03-06,26,Michigan,0
2020-03-06,27,Minnesota,0
2020-03-06,28,Mississippi,0
2020-03-06,29,Missouri,0
2020-03-06,30,Montana,0
2020-03-06,31,Nebraska,0
2020-03-06,32,Nevada,0
2020-03-06,33,New Hampshire,0
2020-03-06,34,New Jersey,0
2020-03-06,35,New Mexico,0
2020-03-06,36,New York,0
2020-03-06,37,North Carolina,0
2020-03-06,38,North Dakota,0
2020-03-06,39,Ohio,0
2020-03-06,40,Oklahoma,0
2020-03-06,41,Oregon,0
2020-03-06,42,Pennsylvania,0
2020-03-06,44,Rhode Island,0
2020-03-06,45,South Carolina,0
2020-03-06,46,South Dakota,0
2020-03-06,47,Tennessee,0
2020-03-06,48,Texas,0
2020-03-06,49,Utah,0
2020-03-06,50,Vermont,0
2020-03-06,51,Virginia,0
2020-03-06,53,Washington,13
2020-03-06,54,West Virginia,0
2020-03-06,55,Wisconsin,0
2020-03-06,56,Wyoming,0
2020-03-06,60,American Samoa,0
2020-03-06,66,Guam,0
2020-03-06,69,Northern Mariana Islands,0
2020-03-06,72,Puerto Rico,0
2020-03-06,78,Virgin Islands,0
2020-03-06,,Diamond Princess,0
2020-03-06,,Grand Princess,0
2020-03-07,01,Alabama,0
2020-03-07,02,Alaska,0
2020-03-07,04,Arizona,0
2020-03-07,05,Arkansas,0
2020-03-07,06,California,1
2020-03-07,08,Colorado,0
2020-03-07,09,Connecticut,0
2020-03-07,10,Delaware,0
2020-03-07,11,District of Columbia,0
2020-03-07,12,Florida,0
2020-03-07,13,Georgia,0
2020-03-07,15,Hawaii,0
2020-03-07,16,Idaho,0
2020-03-07,17,Illinois,0
2020-03-07,18,Indiana,0
2020-03-07,19,Iowa,0
2020-03-07,20,Kansas,0
2020-03-07,21,Kentucky,0
2020-03-07,22,Louisiana,0
2020-03-07,23,Maine,0
2020-03-07,24,Maryland,0
2020-03-07,25,Massachusetts,0
2020-03-07,26,Michigan,0
2020-03-07,27,Minnesota,0
2020-03-07,28,Mississippi,0
2020-03-07,29,Missouri,0
2020-03-07,30,Montana,0
2020-03-07,31,Nebraska,0
2020-03-07,32,Nevada,0
2020-03-07,33,New Hampshire,0
2020-03-07,34,New Jersey,0
2020-03-07,35,New Mexico,0
2020-03-07,36,New York,0
2020-03-07,37,North Carolina,0
2020-03-07,38,North Dakota,0
2020-03-07,39,Ohio,0
2020-03-07,40,Oklahoma,0
2020-03-07,41,Oregon,0
2020-03-07,42,Pennsylvania,0
2020-03-07,44,Rhode Island,0
2020-03-07,45,South Carolina,0
2020-03-07,46,South Dakota,0
2020-03-07,47,Tennessee,0
2020-03-07,48,Texas,0
2020-03-07,49,Utah,0
2020-03-07,50,Vermont,0
2020-03-07,51,Virginia,0
2020-03-07,53,Washington,16
2020-03-07,54,West Virginia,0
2020-03-07,55,Wisconsin,0
2020-03-07,56,Wyoming,0
2020-03-07,60,American Samoa,0
2020-03-07,66,Guam,0
2020-03-07,69,Northern Mariana Islands,0
2020-03-07,72,Puerto Rico,0
2020-03-07,78,Virgin Islands,0
2020-03-07,,Diamond Princess,0
2020-03-07,,Grand Princess,0
2020-03-08,01,Alabama,0
2020-03-08,02,Alaska,0
2020-03-08,04,Arizona,0
2020-03-08,05,Arkansas,0
2020-03-08,06,California,1
2020-03-08,08,Colorado,0
2020-03-08,09,Connecticut,0
2020-03-08,10,Delaware,0
2020-03-08,11,District of Columbia,0
2020-03-08,12,Florida,2
2020-03-08,13,Georgia,0
2020-03-08,15,Hawaii,0
2020-03-08,16,Idaho,0
2020-03-08,17,Illinois,0
2020-03-08,18,Indiana,0
2020-03-08,19,Iowa,0
2020-03-08,20,Kansas,0
2020-03-08,21,Kentucky,0
2020-03-08,22,Louisiana,0
2020-03-08,23,Maine,0
2020-03-08,24,Maryland,0
2020-03-08,25,Massachusetts,0
2020-03-08,26,Michigan,0
2020-03-08,27,Minnesota,0
2020-03-08,28,Mississippi,0
2020-03-08,29,Missouri,0
2020-03-08,30,Montana,0
2020-03-08,31,Nebraska,0
2020-03-08,32,Nevada,0
2020-03-08,33,New Hampshire,0
2020-03-08,34,New Jersey,0
2020-03-08,35,New Mexico,0
2020-03-08,36,New York,0
2020-03-08,37,North Carolina,0
2020-03-08,38,North Dakota,0
2020-03-08,39,Ohio,0
2020-03-08,40,Oklahoma,0
2020-03-08,41,Oregon,0
2020-03-08,42,Pennsylvania,0
2020-03-08,44,Rhode Island,0
2020-03-08,45,South Carolina,0
2020-03-08,46,South Dakota,0
2020-03-08,47,Tennessee,0
2020-03-08,48,Texas,0
2020-03-08,49,Utah,0
2020-03-08,50,Vermont,0
2020-03-08,51,Virginia,0
2020-03-08,53,Washington,18
2020-03-08,54,West Virginia,0
2020-03-08,55,Wisconsin,0
2020-03-08,56,Wyoming,0
2020-03-08,60,American Samoa,0
2020-03-08,66,Guam,0
2020-03-08,69,Northern Mariana Islands,0
2020-03-08,72,Puerto Rico,0
2020-03-08,78,Virgin Islands,0
2020-03-08,,Diamond Princess,0
2020-03-08,,Grand Princess,0
2020-03-09,01,Alabama,0
2020-03-09,02,Alaska,0
2020-03-09,04,Arizona,0
2020-03-09,05,Arkansas,0
2020-03-09,06,California,1
2020-03-09,08,Colorado,0
2020-03-09,09,Connecticut,0
2020-03-09,10,Delaware,0
2020-03-09,11,District of Columbia,0
2020-03-09,12,Florida,2
2020-03-09,13,Georgia,0
2020-03-09,15,Hawaii,0
2020-03-09,16,Idaho,0
2020-03-09,17,Illinois,0
2020-03-09,18,Indiana,0
2020-03-09,19,Iowa,0
2020-03-09,20,Kansas,0
2020-03-09,21,Kentucky,0
2020-03-09,22,Louisiana,0
2020-03-09,23,Maine,0
2020-03-09,24,Maryland,0
2020-03-09,25,Massachusetts,0
2020-03-09,26,Michigan,0
2020-03-09,27,Minnesota,0
2020-03-09,28,Mississippi,0
2020-03-09,29,Missouri,0
2020-03-09,30,Montana,0
2020-03-09,31,Nebraska,0
2020-03-09,32,Nevada,0
2020-03-09,33,New Hampshire,0
2020-03-09,34,New Jersey,0
2020-03-09,35,New Mexico,0
2020-03-09,36,New York,0
2020-03-09,37,North Carolina,0
2020-03-09,38,North Dakota,0
2020-03-09,39,Ohio,0
2020-03-09,40,Oklahoma,0
2020-03-09,41,Oregon,0
2020-03-09,42,Pennsylvania,0
2020-03-09,44,Rhode Island,0
2020-03-09,45,South Carolina,0
2020-03-09,46,South Dakota,0
2020-03-09,47,Tennessee,0
2020-03-09,48,Texas,0
2020-03-09,49,Utah,0
2020-03-09,50,Vermont,0
2020-03-09,51,Virginia,0
2020-03-09,53,Washington,19
2020-03-09,54,West Virginia,0
2020-03-09,55,Wisconsin,0
2020-03-09,56,Wyoming,0
2020-03-09,60,American Samoa,0
2020-03-09,66,Guam,0
2020-03-09,69,Northern Mariana Islands,0
2020-03-09,72,Puerto Rico,0
2020-03-09,78,Virgin Islands,0
2020-03-09,,Diamond Princess,0
2020-03-09,,Grand Princess,0
2020-03-10,01,Alabama,0
2020-03-10,02,Alaska,0
2020-03-10,04,Arizona,0
2020-03-10,05,Arkansas,0
2020-03-10,06,California,2
2020-03-10,08,Colorado,0
2020-03-10,09,Connecticut,0
2020-03-10,10,Delaware,0
2020-03-10,11,District of Columbia,0
2020-03-10,12,Florida,2
2020-03-10,13,Georgia,0
2020-03-10,15,Hawaii,0
2020-03-10,16,Idaho,0
2020-03-10,17,Illinois,0
2020-03-10,18,Indiana,0
2020-03-10,19,Iowa,0
2020-03-10,20,Kansas,0
2020-03-10,21,Kentucky,0
2020-03-10,22,Louisiana,0
2020-03-10,23,Maine,0
2020-03-10,24,Maryland,0
2020-03-10,25,Massachusetts,0
2020-03-10,26,Michigan,0
2020-03-10,27,Minnesota,0
2020-03-10,28,Mississippi,0
2020-03-10,29,Missouri,0
2020-03-10,30,Montana,0
2020-03-10,31,Nebraska,0
2020-03-10,32,Nevada,0
2020-03-10,33,New Hampshire,0
2020-03-10,34,New Jersey,1
2020-03-10,35,New Mexico,0
2020-03-10,36,New York,0
2020-03-10,37,North Carolina,0
2020-03-10,38,North Dakota,0
2020-03-10,39,Ohio,0
2020-03-10,40,Oklahoma,0
2020-03-10,41,Oregon,0
2020-03-10,42,Pennsylvania,0
2020-03-10,44,Rhode Island,0
2020-03-10,45,South Carolina,0
2020-03-10,46,South Dakota,0
2020-03-10,47,Tennessee,0
2020-03-10,48,Texas,0
2020-03-10,49,Utah,0
2020-03-10,50,Vermont,0
2020-03-10,51,Virginia,0
2020-03-10,53,Washington,23
2020-03-10,54,West Virginia,0
2020-03-10,55,Wisconsin,0
2020-03-10,56,Wyoming,0
2020-03-10,60,American Samoa,0
2020-03-10,66,Guam,0
2020-03-10,69,Northern Mariana Islands,0
2020-03-10,72,Puerto Rico,0
2020-03-10,78,Virgin Islands,0
2020-03-10,,Diamond Princess,0
2020-03-10,,Grand Princess,0
2020-03-11,01,Alabama,0
2020-03-11,02,Alaska,0
2020-03-11,04,Arizona,0
2020-03-11,05,Arkansas,0
2020-03-11,06,California,4
2020-03-11,08,Colorado,0
2020-03-11,09,Connecticut,0
2020-03-11,10,Delaware,0
2020-03-11,11,District of Columbia,0
2020-03-11,12,Florida,2
2020-03-11,13,Georgia,0
2020-03-11,15,Hawaii,0
2020-03-11,16,Idaho,0
2020-03-11,17,Illinois,0
2020-03-11,18,Indiana,0
2020-03-11,19,Iowa,0
2020-03-11,20,Kansas,0
2020-03-11,21,Kentucky,0
2020-03-11,22,Louisiana,0
2020-03-11,23,Maine,0
2020-03-11,24,Maryland,0
2020-03-11,25,Massachusetts,0
2020-03-11,26,Michigan,0
2020-03-11,27,Minnesota,0
2020-03-11,28,Mississippi,0
2020-03-11,29,Missouri,0
2020-03-11,30,Montana,0
2020-03-11,31,Nebraska,0
2020-03-11,32,Nevada,0
2020-03-11,33,New Hampshire,0
2020-03-11,34,New Jersey,1
2020-03-11,35,New Mexico,0
2020-03-11,36,New York,1
2020-03-11,37,North Carolina,0
2020-03-11,38,North Dakota,0
2020-03-11,39,Ohio,0
2020-03-11,40,Oklahoma,0
2020-03-11,41,Oregon,0
2020-03-11,42,Pennsylvania,0
2020-03-11,44,Rhode Island,0
2020-03-11,45,South Carolina,0
2020-03-11,46,South Dakota,1
2020-03-11,47,Tennessee,0
2020-03-11,48,Texas,0
2020-03-11,49,Utah,0
2020-03-11,50,Vermont,0
2020-03-11,51,Virginia,0
2020-03-11,53,Washington,24
2020-03-11,54,West Virginia,0
2020-03-11,55,Wisconsin,0
2020-03-11,56,Wyoming,0
2020-03-11,60,American Samoa,0
2020-03-11,66,Guam,0
2020-03-11,69,Northern Mariana Islands,0
2020-03-11,72,Puerto Rico,0
2020-03-11,78,Virgin Islands,0
2020-03-11,,Diamond Princess,0
2020-03-11,,Grand Princess,0
2020-03-12,01,Alabama,0
2020-03-12,02,Alaska,0
2020-03-12,04,Arizona,0
2020-03-12,05,Arkansas,0
2020-03-12,06,California,4
2020-03-12,08,Colorado,1
2020-03-12,09,Connecticut,0
2020-03-12,10,Delaware,0
2020-03-12,11,District of Columbia,0
2020-03-12,12,Florida,2
2020-03-12,13,Georgia,1
2020-03-12,15,Hawaii,0
2020-03-12,16,Idaho,0
2020-03-12,17,Illinois,0
2020-03-12,18,Indiana,0
2020-03-12,19,Iowa,0
2020-03-12,20,Kansas,0
2020-03-12,21,Kentucky,0
2020-03-12,22,Louisiana,0
2020-03-12,23,Maine,0
2020-03-12,24,Maryland,0
2020-03-12,25,Massachusetts,0
2020-03-12,26,Michigan,1
2020-03-12,27,Minnesota,0
2020-03-12,28,Mississippi,0
2020-03-12,29,Missouri,0
2020-03-12,30,Montana,0
2020-03-12,31,Nebraska,0
2020-03-12,32,Nevada,0
2020-03-12,33,New Hampshire,0
2020-03-12,34,New Jersey,1
2020-03-12,35,New Mexico,0
2020-03-12,36,New York,1
2020-03-12,37,North Carolina,0
2020-03-12,38,North Dakota,0
2020-03-12,39,Ohio,0
2020-03-12,40,Oklahoma,0
2020-03-12,41,Oregon,0
2020-03-12,42,Pennsylvania,0
2020-03-12,44,Rhode Island,0
2020-03-12,45,South Carolina,0
2020-03-12,46,South Dakota,1
2020-03-12,47,Tennessee,0
2020-03-12,48,Texas,0
2020-03-12,49,Utah,0
2020-03-12,50,Vermont,0
2020-03-12,51,Virginia,0
2020-03-12,53,Washington,31
2020-03-12,54,West Virginia,0
2020-03-12,55,Wisconsin,0
2020-03-12,56,Wyoming,0
2020-03-12,60,American Samoa,0
2020-03-12,66,Guam,0
2020-03-12,69,Northern Mariana Islands,0
2020-03-12,72,Puerto Rico,0
2020-03-12,78,Virgin Islands,0
2020-03-12,,Diamond Princess,0
2020-03-12,,Grand Princess,0
2020-03-13,01,Alabama,0
2020-03-13,02,Alaska,0
2020-03-13,04,Arizona,0
2020-03-13,05,Arkansas,0
2020-03-13,06,California,4
2020-03-13,08,Colorado,2
2020-03-13,09,Connecticut,0
2020-03-13,10,Delaware,0
2020-03-13,11,District of Columbia,0
2020-03-13,12,Florida,2
2020-03-13,13,Georgia,1
2020-03-13,15,Hawaii,0
2020-03-13,16,Idaho,0
2020-03-13,17,Illinois,0
2020-03-13,18,Indiana,0
2020-03-13,19,Iowa,0
2020-03-13,20,Kansas,1
2020-03-13,21,Kentucky,0
2020-03-13,22,Louisiana,0
2020-03-13,23,Maine,0
2020-03-13,24,Maryland,0
2020-03-13,25,Massachusetts,0
2020-03-13,26,Michigan,1
2020-03-13,27,Minnesota,0
2020-03-13,28,Mississippi,0
2020-03-13,29,Missouri,0
2020-03-13,30,Montana,0
2020-03-13,31,Nebraska,0
2020-03-13,32,Nevada,0
2020-03-13,33,New Hampshire,0
2020-03-13,34,New Jersey,1
2020-03-13,35,New Mexico,0
2020-03-13,36,New York,1
2020-03-13,37,North Carolina,0
2020-03-13,38,North Dakota,0
2020-03-13,39,Ohio,0
2020-03-13,40,Oklahoma,0
2020-03-13,41,Oregon,0
2020-03-13,42,Pennsylvania,0
2020-03-13,44,Rhode Island,0
2020-03-13,45,South Carolina,0
2020-03-13,46,South Dakota,1
2020-03-13,47,Tennessee,0
2020-03-13,48,Texas,0
2020-03-13,49,Utah,0
2020-03-13,50,Vermont,0
2020-03-13,51,Virginia,0
2020-03-13,53,Washington,37
2020-03-13,54,West Virginia,0
2020-03-13,55,Wisconsin,0
2020-03-13,56,Wyoming,0
2020-03-13,60,American Samoa,0
2020-03-13,66,Guam,0
2020-03-13,69,Northern Mariana Islands,0
