"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-05,"37","1 wk ahead inc case","COVIDhub-ensemble","North Carolina",3801,839.857142857143,580.428571428571,0,1420.28571428571
2020-12-05,"38","1 wk ahead inc case","COVIDhub-ensemble","North Dakota",1826,275.728571428571,0,429.428571428571,705.157142857143
2020-12-05,"39","1 wk ahead inc case","COVIDhub-ensemble","Ohio",5335,1474.35714285714,0,1071.57142857143,2545.92857142857
2020-12-05,"40","1 wk ahead inc case","COVIDhub-ensemble","Oklahoma",3788,554.85,0,1425.42857142857,1980.27857142857
2020-12-05,"41","1 wk ahead inc case","COVIDhub-ensemble","Oregon",616,307.092857142857,88,0,395.092857142857
2020-12-05,"42","1 wk ahead inc case","COVIDhub-ensemble","Pennsylvania",7651,1325.39285714286,2182.71428571429,0,3508.10714285714
2020-12-05,"44","1 wk ahead inc case","COVIDhub-ensemble","Rhode Island",1953,201.664285714286,606.714285714286,0,808.378571428571
2020-12-05,"45","1 wk ahead inc case","COVIDhub-ensemble","South Carolina",4061,344.992857142857,1875.85714285714,0,2220.85
2020-12-05,"46","1 wk ahead inc case","COVIDhub-ensemble","South Dakota",632,293.614285714286,0,90.2857142857143,383.9
2020-12-05,"47","1 wk ahead inc case","COVIDhub-ensemble","Tennessee",6579,861.878571428571,2042.42857142857,0,2904.30714285714
2020-12-05,"48","1 wk ahead inc case","COVIDhub-ensemble","Texas",32844,3145.97857142857,12480.2857142857,0,15626.2642857143
2020-12-05,"49","1 wk ahead inc case","COVIDhub-ensemble","Utah",2659,671.128571428571,456.428571428571,0,1127.55714285714
2020-12-05,"50","1 wk ahead inc case","COVIDhub-ensemble","Vermont",338,35.2,108.857142857143,0,144.057142857143
2020-12-05,"51","1 wk ahead inc case","COVIDhub-ensemble","Virginia",1511,539.857142857143,0,215.857142857143,755.714285714286
2020-12-05,"53","1 wk ahead inc case","COVIDhub-ensemble","Washington",4489,647.042857142857,0,1709.85714285714,2356.9
2020-12-05,"54","1 wk ahead inc case","COVIDhub-ensemble","West Virginia",779,223.164285714286,111.285714285714,0,334.45
2020-12-05,"55","1 wk ahead inc case","COVIDhub-ensemble","Wisconsin",707,1239.40714285714,101,0,1340.40714285714
2020-12-05,"56","1 wk ahead inc case","COVIDhub-ensemble","Wyoming",644,159.571428571429,0,92,251.571428571429
2020-12-05,"US","1 wk ahead inc case","COVIDhub-ensemble","US",214670,21546.2071428571,99013.1428571429,0,120559.35
2020-12-12,"01","1 wk ahead inc case","COVIDhub-ensemble","Alabama",3069,651.171428571429,603.285714285714,0,1254.45714285714
2020-12-12,"02","1 wk ahead inc case","COVIDhub-ensemble","Alaska",820,100.514285714286,0,249.142857142857,349.657142857143
2020-12-12,"04","1 wk ahead inc case","COVIDhub-ensemble","Arizona",4306,1065.02857142857,944,0,2009.02857142857
2020-12-12,"05","1 wk ahead inc case","COVIDhub-ensemble","Arkansas",436,489.207142857143,62.2857142857143,0,551.492857142857
2020-12-12,"06","1 wk ahead inc case","COVIDhub-ensemble","California",63663,3936.61428571429,40013,0,43949.6142857143
2020-12-12,"08","1 wk ahead inc case","COVIDhub-ensemble","Colorado",3067,899.5,0,438.142857142857,1337.64285714286
2020-12-12,"09","1 wk ahead inc case","COVIDhub-ensemble","Connecticut",3779,551.1,903.857142857143,0,1454.95714285714
2020-12-12,"10","1 wk ahead inc case","COVIDhub-ensemble","Delaware",866,126.292857142857,270.857142857143,0,397.15
2020-12-12,"12","1 wk ahead inc case","COVIDhub-ensemble","Florida",1066,2113.08571428571,0,152.285714285714,2265.37142857143
2020-12-12,"13","1 wk ahead inc case","COVIDhub-ensemble","Georgia",6862,1528.73571428571,1250,0,2778.73571428571
2020-12-12,"15","1 wk ahead inc case","COVIDhub-ensemble","Hawaii",317,28.6714285714286,150.428571428571,0,179.1
2020-12-12,"16","1 wk ahead inc case","COVIDhub-ensemble","Idaho",1142,281.614285714286,228.857142857143,0,510.471428571429
2020-12-12,"17","1 wk ahead inc case","COVIDhub-ensemble","Illinois",4075,1826.27142857143,0,582.142857142857,2408.41428571429
2020-12-12,"18","1 wk ahead inc case","COVIDhub-ensemble","Indiana",1845,1260.86428571429,0,263.571428571429,1524.43571428571
2020-12-12,"19","1 wk ahead inc case","COVIDhub-ensemble","Iowa",4234,639.55,0,773.714285714286,1413.26428571429
2020-12-12,"20","1 wk ahead inc case","COVIDhub-ensemble","Kansas",1468,537.421428571429,209.714285714286,0,747.135714285714
2020-12-12,"21","1 wk ahead inc case","COVIDhub-ensemble","Kentucky",1381,753.921428571429,0,197.285714285714,951.207142857143
2020-12-12,"22","1 wk ahead inc case","COVIDhub-ensemble","Louisiana",832,609.485714285714,0,118.857142857143,728.342857142857
2020-12-12,"23","1 wk ahead inc case","COVIDhub-ensemble","Maine",661,73.2571428571429,268.428571428571,0,341.685714285714
2020-12-12,"24","1 wk ahead inc case","COVIDhub-ensemble","Maryland",467,547.571428571429,66.7142857142857,0,614.285714285714
2020-12-12,"25","1 wk ahead inc case","COVIDhub-ensemble","Massachusetts",3273,758.357142857143,616.428571428571,0,1374.78571428571
2020-12-12,"26","1 wk ahead inc case","COVIDhub-ensemble","Michigan",11445,1616.49285714286,0,2642.71428571429,4259.20714285714
2020-12-12,"27","1 wk ahead inc case","COVIDhub-ensemble","Minnesota",10530,961.635714285714,0,4147.42857142857,5109.06428571429
2020-12-12,"28","1 wk ahead inc case","COVIDhub-ensemble","Mississippi",1620,440.714285714286,309.142857142857,0,749.857142857143
2020-12-12,"29","1 wk ahead inc case","COVIDhub-ensemble","Missouri",3720,901.735714285714,531.428571428571,0,1433.16428571429
2020-12-12,"30","1 wk ahead inc case","COVIDhub-ensemble","Montana",178,220.1,0,25.4285714285714,245.528571428571
2020-12-12,"31","1 wk ahead inc case","COVIDhub-ensemble","Nebraska",3589,496.857142857143,0,1191.28571428571,1688.14285714286
2020-12-12,"32","1 wk ahead inc case","COVIDhub-ensemble","Nevada",217,572.435714285714,31,0,603.435714285714
2020-12-12,"33","1 wk ahead inc case","COVIDhub-ensemble","New Hampshire",1229,142.142857142857,392.142857142857,0,534.285714285714
2020-12-12,"34","1 wk ahead inc case","COVIDhub-ensemble","New Jersey",4506,1014.31428571429,960.571428571429,0,1974.88571428571
2020-12-12,"35","1 wk ahead inc case","COVIDhub-ensemble","New Mexico",1477,424.835714285714,0,211,635.835714285714
2020-12-12,"36","1 wk ahead inc case","COVIDhub-ensemble","New York",1444,1924.12857142857,206.285714285714,0,2130.41428571429
2020-12-12,"37","1 wk ahead inc case","COVIDhub-ensemble","North Carolina",8143,961.378571428571,2928.14285714286,0,3889.52142857143
2020-12-12,"38","1 wk ahead inc case","COVIDhub-ensemble","North Dakota",987,192.335714285714,261.571428571429,0,453.907142857143
2020-12-12,"39","1 wk ahead inc case","COVIDhub-ensemble","Ohio",21934,1257.78571428571,17130.8571428571,0,18388.6428571429
2020-12-12,"40","1 wk ahead inc case","COVIDhub-ensemble","Oklahoma",431,698.792857142857,0,61.5714285714286,760.364285714286
2020-12-12,"41","1 wk ahead inc case","COVIDhub-ensemble","Oregon",1763,310.542857142857,0,735.571428571429,1046.11428571429
2020-12-12,"42","1 wk ahead inc case","COVIDhub-ensemble","Pennsylvania",5071,1530.47857142857,915.571428571429,0,2446.05
2020-12-12,"44","1 wk ahead inc case","COVIDhub-ensemble","Rhode Island",635,292.628571428571,90.7142857142857,0,383.342857142857
2020-12-12,"45","1 wk ahead inc case","COVIDhub-ensemble","South Carolina",4215,414.6,1989.28571428571,0,2403.88571428571
2020-12-12,"46","1 wk ahead inc case","COVIDhub-ensemble","South Dakota",1049,241.585714285714,0,149.857142857143,391.442857142857
2020-12-12,"47","1 wk ahead inc case","COVIDhub-ensemble","Tennessee",11440,870.314285714286,5977.14285714286,0,6847.45714285714
2020-12-12,"48","1 wk ahead inc case","COVIDhub-ensemble","Texas",1062,2905.03571428571,151.714285714286,0,3056.75
2020-12-12,"49","1 wk ahead inc case","COVIDhub-ensemble","Utah",1253,637.821428571429,0,179,816.821428571429
2020-12-12,"50","1 wk ahead inc case","COVIDhub-ensemble","Vermont",174,45.5428571428571,0,38.5714285714286,84.1142857142857
2020-12-12,"51","1 wk ahead inc case","COVIDhub-ensemble","Virginia",8061,572.635714285714,4284.71428571429,0,4857.35
2020-12-12,"53","1 wk ahead inc case","COVIDhub-ensemble","Washington",10477,630.557142857143,5453.85714285714,0,6084.41428571429
2020-12-12,"54","1 wk ahead inc case","COVIDhub-ensemble","West Virginia",247,195.557142857143,35.2857142857143,0,230.842857142857
2020-12-12,"55","1 wk ahead inc case","COVIDhub-ensemble","Wisconsin",1763,1075.32857142857,0,251.857142857143,1327.18571428571
2020-12-12,"56","1 wk ahead inc case","COVIDhub-ensemble","Wyoming",827,125.314285714286,0,194.428571428571,319.742857142857
2020-12-12,"US","1 wk ahead inc case","COVIDhub-ensemble","US",99012,29860.2642857143,14144.5714285714,0,44004.8357142857
2020-12-19,"01","1 wk ahead inc case","COVIDhub-ensemble","Alabama",306,782.964285714286,0,43.7142857142857,826.678571428571
2020-12-19,"02","1 wk ahead inc case","COVIDhub-ensemble","Alaska",1181,132.757142857143,0,513.571428571429,646.328571428571
2020-12-19,"04","1 wk ahead inc case","COVIDhub-ensemble","Arizona",1551,1577.21428571429,0,221.571428571429,1798.78571428571
2020-12-19,"05","1 wk ahead inc case","COVIDhub-ensemble","Arkansas",828,397.478571428571,118.285714285714,0,515.764285714286
2020-12-19,"06","1 wk ahead inc case","COVIDhub-ensemble","California",58268,5550.68571428571,25227.7142857143,0,30778.4
2020-12-19,"08","1 wk ahead inc case","COVIDhub-ensemble","Colorado",6717,717.185714285714,0,2121.85714285714,2839.04285714286
2020-12-19,"09","1 wk ahead inc case","COVIDhub-ensemble","Connecticut",3005,703.221428571429,0,507.285714285714,1210.50714285714
2020-12-19,"10","1 wk ahead inc case","COVIDhub-ensemble","Delaware",869,144.914285714286,0,265,409.914285714286
2020-12-19,"12","1 wk ahead inc case","COVIDhub-ensemble","Florida",5665,1736.81428571429,839.285714285714,0,2576.1
2020-12-19,"13","1 wk ahead inc case","COVIDhub-ensemble","Georgia",2414,1292.65,344.857142857143,0,1637.50714285714
2020-12-19,"15","1 wk ahead inc case","COVIDhub-ensemble","Hawaii",110,38.4428571428571,15.7142857142857,0,54.1571428571429
2020-12-19,"16","1 wk ahead inc case","COVIDhub-ensemble","Idaho",2284,306.571428571429,0,821.428571428571,1128
2020-12-19,"17","1 wk ahead inc case","COVIDhub-ensemble","Illinois",7377,1609.33571428571,0,1322.14285714286,2931.47857142857
