date,location,value
2020-03-21,44,0
2020-03-21,45,3
2020-03-21,46,0
2020-03-21,47,1
2020-03-21,48,5
2020-03-21,49,0
2020-03-21,50,2
2020-03-21,51,2
2020-03-21,53,55
2020-03-21,54,0
2020-03-21,55,4
2020-03-21,56,0
2020-03-21,60,0
2020-03-21,66,0
2020-03-21,69,0
2020-03-21,72,1
2020-03-21,78,0
2020-03-21,US,266
2020-03-28,01,4
2020-03-28,02,2
2020-03-28,04,14
2020-03-28,05,5
2020-03-28,06,85
2020-03-28,08,25
2020-03-28,09,29
2020-03-28,10,5
2020-03-28,11,4
2020-03-28,12,41
2020-03-28,13,49
2020-03-28,15,0
2020-03-28,16,4
2020-03-28,17,41
2020-03-28,18,27
2020-03-28,19,3
2020-03-28,20,2
2020-03-28,21,6
2020-03-28,22,117
2020-03-28,23,1
2020-03-28,24,3
2020-03-28,25,43
2020-03-28,26,108
2020-03-28,27,4
2020-03-28,28,12
2020-03-28,29,7
2020-03-28,30,1
2020-03-28,31,2
2020-03-28,32,8
2020-03-28,33,2
2020-03-28,34,124
2020-03-28,35,1
2020-03-28,36,823
2020-03-28,37,5
2020-03-28,38,1
2020-03-28,39,22
2020-03-28,40,14
2020-03-28,41,9
2020-03-28,42,32
2020-03-28,44,2
2020-03-28,45,12
2020-03-28,46,0
2020-03-28,47,6
2020-03-28,48,25
2020-03-28,49,1
2020-03-28,50,10
2020-03-28,51,10
2020-03-28,53,94
2020-03-28,54,0
2020-03-28,55,13
2020-03-28,56,0
2020-03-28,60,0
2020-03-28,66,1
2020-03-28,69,0
2020-03-28,72,2
2020-03-28,78,0
2020-03-28,US,1863
2020-04-04,01,40
2020-04-04,02,3
2020-04-04,04,37
2020-04-04,05,9
2020-04-04,06,179
2020-04-04,08,80
2020-04-04,09,132
2020-04-04,10,9
2020-04-04,11,17
2020-04-04,12,141
2020-04-04,13,132
2020-04-04,15,3
2020-04-04,16,6
2020-04-04,17,197
2020-04-04,18,85
2020-04-04,19,11
2020-04-04,20,17
2020-04-04,21,31
2020-04-04,22,272
2020-04-04,23,9
2020-04-04,24,49
2020-04-04,25,172
2020-04-04,26,429
2020-04-04,27,19
2020-04-04,28,22
2020-04-04,29,23
2020-04-04,30,5
2020-04-04,31,4
2020-04-04,32,36
2020-04-04,33,5
2020-04-04,34,706
2020-04-04,35,9
2020-04-04,36,2661
2020-04-04,37,29
2020-04-04,38,2
2020-04-04,39,77
2020-04-04,40,27
2020-04-04,41,9
2020-04-04,42,102
2020-04-04,44,15
2020-04-04,45,25
2020-04-04,46,1
2020-04-04,47,43
2020-04-04,48,86
2020-04-04,49,7
2020-04-04,50,8
2020-04-04,51,39
2020-04-04,53,127
2020-04-04,54,2
2020-04-04,55,37
2020-04-04,56,0
2020-04-04,60,0
2020-04-04,66,3
2020-04-04,69,1
2020-04-04,72,15
2020-04-04,78,0
2020-04-04,US,6205
2020-04-11,01,48
2020-04-11,02,3
2020-04-11,04,56
2020-04-11,05,11
2020-04-11,06,315
2020-04-11,08,139
2020-04-11,09,329
2020-04-11,10,19
2020-04-11,11,26
2020-04-11,12,243
2020-04-11,13,228
2020-04-11,15,5
2020-04-11,16,15
2020-04-11,17,433
2020-04-11,18,214
2020-04-11,19,20
2020-04-11,20,34
2020-04-11,21,50
2020-04-11,22,397
2020-04-11,23,9
2020-04-11,24,152
2020-04-11,25,470
2020-04-11,26,844
2020-04-11,27,40
2020-04-11,28,58
2020-04-11,29,83
2020-04-11,30,0
2020-04-11,31,11
2020-04-11,32,56
2020-04-11,33,15
2020-04-11,34,1337
2020-04-11,35,9
2020-04-11,36,5083
2020-04-11,37,55
2020-04-11,38,4
2020-04-11,39,145
2020-04-11,40,52
2020-04-11,41,26
2020-04-11,42,367
2020-04-11,44,39
2020-04-11,45,40
2020-04-11,46,4
2020-04-11,47,56
2020-04-11,48,150
2020-04-11,49,10
2020-04-11,50,5
2020-04-11,51,78
2020-04-11,53,180
2020-04-11,54,3
2020-04-11,55,83
2020-04-11,56,0
2020-04-11,60,0
2020-04-11,66,1
2020-04-11,69,1
2020-04-11,72,24
2020-04-11,78,1
2020-04-11,US,12076
2020-04-18,01,61
2020-04-18,02,1
2020-04-18,04,72
2020-04-18,05,13
2020-04-18,06,536
2020-04-18,08,139
2020-04-18,09,592
2020-04-18,10,34
2020-04-18,11,44
2020-04-18,12,310
2020-04-18,13,244
2020-04-18,15,1
2020-04-18,16,18
2020-04-18,17,582
2020-04-18,18,215
2020-04-18,19,40
2020-04-18,20,30
2020-04-18,21,54
2020-04-18,22,461
2020-04-18,23,13
2020-04-18,24,215
2020-04-18,25,718
2020-04-18,26,924
2020-04-18,27,57
2020-04-18,28,59
2020-04-18,29,81
2020-04-18,30,4
2020-04-18,31,7
2020-04-18,32,49
2020-04-18,33,16
2020-04-18,34,1887
2020-04-18,35,34
2020-04-18,36,9044
2020-04-18,37,98
2020-04-18,38,2
2020-04-18,39,204
2020-04-18,40,42
2020-04-18,41,24
2020-04-18,42,539
2020-04-18,44,81
2020-04-18,45,39
2020-04-18,46,1
2020-04-18,47,36
2020-04-18,48,210
2020-04-18,49,7
2020-04-18,50,13
2020-04-18,51,128
2020-04-18,53,118
2020-04-18,54,11
2020-04-18,55,75
2020-04-18,56,2
2020-04-18,60,0
2020-04-18,66,0
2020-04-18,69,0
2020-04-18,72,18
2020-04-18,78,2
2020-04-18,US,18202
