date,location,value
2020-02-22,21,0
2020-02-22,22,0
2020-02-22,23,0
2020-02-22,24,0
2020-02-22,25,0
2020-02-22,26,0
2020-02-22,27,0
2020-02-22,28,0
2020-02-22,29,0
2020-02-22,30,0
2020-02-22,31,0
2020-02-22,32,0
2020-02-22,33,0
2020-02-22,34,0
2020-02-22,35,0
2020-02-22,36,0
2020-02-22,37,0
2020-02-22,38,0
2020-02-22,39,0
2020-02-22,40,0
2020-02-22,41,0
2020-02-22,42,0
2020-02-22,44,0
2020-02-22,45,0
2020-02-22,46,0
2020-02-22,47,0
2020-02-22,48,0
2020-02-22,49,0
2020-02-22,50,0
2020-02-22,51,0
2020-02-22,53,0
2020-02-22,54,0
2020-02-22,55,0
2020-02-22,56,0
2020-02-22,60,0
2020-02-22,66,0
2020-02-22,69,0
2020-02-22,72,0
2020-02-22,78,0
2020-02-22,US,0
2020-02-29,01,0
2020-02-29,02,0
2020-02-29,04,0
2020-02-29,05,0
2020-02-29,06,0
2020-02-29,08,0
2020-02-29,09,0
2020-02-29,10,0
2020-02-29,11,0
2020-02-29,12,0
2020-02-29,13,0
2020-02-29,15,0
2020-02-29,16,0
2020-02-29,17,0
2020-02-29,18,0
2020-02-29,19,0
2020-02-29,20,0
2020-02-29,21,0
2020-02-29,22,0
2020-02-29,23,0
2020-02-29,24,0
2020-02-29,25,0
2020-02-29,26,0
2020-02-29,27,0
2020-02-29,28,0
2020-02-29,29,0
2020-02-29,30,0
2020-02-29,31,0
2020-02-29,32,0
2020-02-29,33,0
2020-02-29,34,0
2020-02-29,35,0
2020-02-29,36,0
2020-02-29,37,0
2020-02-29,38,0
2020-02-29,39,0
2020-02-29,40,0
2020-02-29,41,0
2020-02-29,42,0
2020-02-29,44,0
2020-02-29,45,0
2020-02-29,46,0
2020-02-29,47,0
2020-02-29,48,0
2020-02-29,49,0
2020-02-29,50,0
2020-02-29,51,0
2020-02-29,53,1
2020-02-29,54,0
2020-02-29,55,0
2020-02-29,56,0
2020-02-29,60,0
2020-02-29,66,0
2020-02-29,69,0
2020-02-29,72,0
2020-02-29,78,0
2020-02-29,US,1
2020-03-07,01,0
2020-03-07,02,0
2020-03-07,04,0
2020-03-07,05,0
2020-03-07,06,1
2020-03-07,08,0
2020-03-07,09,0
2020-03-07,10,0
2020-03-07,11,0
2020-03-07,12,0
2020-03-07,13,0
2020-03-07,15,0
2020-03-07,16,0
2020-03-07,17,0
2020-03-07,18,0
2020-03-07,19,0
2020-03-07,20,0
2020-03-07,21,0
2020-03-07,22,0
2020-03-07,23,0
2020-03-07,24,0
2020-03-07,25,0
2020-03-07,26,0
2020-03-07,27,0
2020-03-07,28,0
2020-03-07,29,0
2020-03-07,30,0
2020-03-07,31,0
2020-03-07,32,0
2020-03-07,33,0
2020-03-07,34,0
2020-03-07,35,0
2020-03-07,36,0
2020-03-07,37,0
2020-03-07,38,0
2020-03-07,39,0
2020-03-07,40,0
2020-03-07,41,0
2020-03-07,42,0
2020-03-07,44,0
2020-03-07,45,0
2020-03-07,46,0
2020-03-07,47,0
2020-03-07,48,0
2020-03-07,49,0
2020-03-07,50,0
2020-03-07,51,0
2020-03-07,53,16
2020-03-07,54,0
2020-03-07,55,0
2020-03-07,56,0
2020-03-07,60,0
2020-03-07,66,0
2020-03-07,69,0
2020-03-07,72,0
2020-03-07,78,0
2020-03-07,US,17
2020-03-14,01,0
2020-03-14,02,0
2020-03-14,04,0
2020-03-14,05,0
2020-03-14,06,3
2020-03-14,08,0
2020-03-14,09,0
2020-03-14,10,0
2020-03-14,11,0
2020-03-14,12,2
2020-03-14,13,1
2020-03-14,15,0
2020-03-14,16,0
2020-03-14,17,0
2020-03-14,18,0
2020-03-14,19,0
2020-03-14,20,1
2020-03-14,21,0
2020-03-14,22,1
2020-03-14,23,0
2020-03-14,24,0
2020-03-14,25,0
2020-03-14,26,0
2020-03-14,27,0
2020-03-14,28,0
2020-03-14,29,0
2020-03-14,30,0
2020-03-14,31,0
2020-03-14,32,0
2020-03-14,33,0
2020-03-14,34,1
2020-03-14,35,0
2020-03-14,36,2
2020-03-14,37,0
2020-03-14,38,0
2020-03-14,39,0
2020-03-14,40,0
2020-03-14,41,0
2020-03-14,42,0
2020-03-14,44,0
2020-03-14,45,0
2020-03-14,46,1
2020-03-14,47,0
2020-03-14,48,0
2020-03-14,49,0
2020-03-14,50,0
2020-03-14,51,1
2020-03-14,53,39
2020-03-14,54,0
2020-03-14,55,0
2020-03-14,56,0
2020-03-14,60,0
2020-03-14,66,0
2020-03-14,69,0
2020-03-14,72,0
2020-03-14,78,0
2020-03-14,US,52
2020-03-21,01,0
2020-03-21,02,0
2020-03-21,04,1
2020-03-21,05,0
2020-03-21,06,25
2020-03-21,08,6
2020-03-21,09,4
2020-03-21,10,0
2020-03-21,11,0
2020-03-21,12,13
2020-03-21,13,20
2020-03-21,15,0
2020-03-21,16,0
2020-03-21,17,6
2020-03-21,18,4
2020-03-21,19,0
2020-03-21,20,2
2020-03-21,21,3
2020-03-21,22,20
2020-03-21,23,0
2020-03-21,24,2
2020-03-21,25,1
2020-03-21,26,3
2020-03-21,27,1
2020-03-21,28,1
2020-03-21,29,3
2020-03-21,30,0
2020-03-21,31,0
2020-03-21,32,2
2020-03-21,33,0
2020-03-21,34,16
2020-03-21,35,0
2020-03-21,36,60
2020-03-21,37,0
2020-03-21,38,0
2020-03-21,39,3
2020-03-21,40,1
2020-03-21,41,4
2020-03-21,42,2
2020-03-21,44,0
2020-03-21,45,3
2020-03-21,46,1
2020-03-21,47,1
2020-03-21,48,5
2020-03-21,49,0
2020-03-21,50,2
2020-03-21,51,3
2020-03-21,53,94
2020-03-21,54,0
2020-03-21,55,4
2020-03-21,56,0
2020-03-21,60,0
2020-03-21,66,0
2020-03-21,69,0
2020-03-21,72,1
2020-03-21,78,0
2020-03-21,US,318
2020-03-28,01,4
2020-03-28,02,2
2020-03-28,04,15
2020-03-28,05,5
2020-03-28,06,110
2020-03-28,08,31
2020-03-28,09,33
2020-03-28,10,5
2020-03-28,11,4
2020-03-28,12,54
2020-03-28,13,69
2020-03-28,15,0
2020-03-28,16,4
2020-03-28,17,47
2020-03-28,18,31
2020-03-28,19,3
2020-03-28,20,4
2020-03-28,21,9
2020-03-28,22,137
2020-03-28,23,1
2020-03-28,24,5
2020-03-28,25,44
2020-03-28,26,111
2020-03-28,27,5
2020-03-28,28,13
2020-03-28,29,10
2020-03-28,30,1
2020-03-28,31,2
2020-03-28,32,10
2020-03-28,33,2
2020-03-28,34,140
2020-03-28,35,1
2020-03-28,36,728
2020-03-28,37,5
2020-03-28,38,1
2020-03-28,39,25
2020-03-28,40,15
2020-03-28,41,13
2020-03-28,42,34
2020-03-28,44,2
2020-03-28,45,15
2020-03-28,46,1
2020-03-28,47,7
2020-03-28,48,30
2020-03-28,49,1
2020-03-28,50,12
2020-03-28,51,13
2020-03-28,53,188
2020-03-28,54,0
2020-03-28,55,17
2020-03-28,56,0
2020-03-28,60,0
2020-03-28,66,1
2020-03-28,69,0
2020-03-28,72,3
2020-03-28,78,0
2020-03-28,US,2026
2020-04-04,01,44
2020-04-04,02,5
2020-04-04,04,52
2020-04-04,05,14
2020-04-04,06,289
2020-04-04,08,111
2020-04-04,09,165
2020-04-04,10,14
2020-04-04,11,21
2020-04-04,12,195
2020-04-04,13,201
2020-04-04,15,3
2020-04-04,16,10
2020-04-04,17,244
2020-04-04,18,116
2020-04-04,19,14
2020-04-04,20,21
2020-04-04,21,40
2020-04-04,22,409
2020-04-04,23,10
2020-04-04,24,54
2020-04-04,25,216
2020-04-04,26,540
2020-04-04,27,24
2020-04-04,28,35
2020-04-04,29,33
2020-04-04,30,6
2020-04-04,31,6
2020-04-04,32,46
2020-04-04,33,7
2020-04-04,34,846
2020-04-04,35,10
2020-04-04,36,3565
2020-04-04,37,34
2020-04-04,38,3
2020-04-04,39,102
2020-04-04,40,42
2020-04-04,41,22
2020-04-04,42,136
2020-04-04,44,17
2020-04-04,45,40
2020-04-04,46,2
2020-04-04,47,50
2020-04-04,48,116
2020-04-04,49,8
2020-04-04,50,20
2020-04-04,51,52
2020-04-04,53,315
2020-04-04,54,2
2020-04-04,55,54
2020-04-04,56,0
2020-04-04,60,0
2020-04-04,66,4
2020-04-04,69,1
2020-04-04,72,18
2020-04-04,78,0
2020-04-04,US,8407
